year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2004,2,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",680,136,22.23,14.62,44.64,0,54.52,13,0,6497,1188,745,1332,0,3232
2004,2,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1350,244,107.9,25.04,73.06,1.47,36.53,9,0,13495,7506,1074,2805,45,2065
2004,2,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",232,62,13.18,9.98,14.56,0,24.29,1,0,2951,551,518,554,0,1328
2004,2,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",168,49,11.84,6.54,16.58,0,14.04,2,0,2266,427,320,668,0,851
2004,2,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",482,87,24.29,16.08,18.54,1,27.09,6,1,3834,1234,704,579,16,1301
2004,2,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1545,211,55.83,20.63,41.02,0,93.51,41,1,11044,3749,1106,1291,0,4898
2004,2,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",158,21,10.68,1.6,7.77,0,0.94,2,0,824,450,74,252,0,48
2004,2,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",29,2,0,0,2,0,0,0,0,40,0,0,40,0,0
2004,2,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",603,135,39.54,19.22,44.09,0,32.15,3,1,6337,1919,1158,1599,0,1661
2004,2,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",334,70,20.62,12.86,10.16,0,26.36,9,0,3573,792,745,432,0,1604
2004,2,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",286,64,15.53,11.31,15.35,0,21.8,3,1,2819,571,617,467,0,1164
2004,2,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",139,43,14.85,3.05,8,0,17.1,3,0,2258,608,245,273,0,1132
2004,3,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",275,42,10.77,1.31,11.35,0,18.57,1,0,2398,368,78,493,0,1459
2004,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",712,141,28.07,6.49,72.31,0,34.13,11,0,7579,1403,462,3043,0,2671
2004,3,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",806,120,43.08,9.58,21.01,1,45.33,7,0,6639,2156,670,841,18,2954
2004,3,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",364,102,27.22,3.2,39.18,0,32.4,3,0,5118,1426,119,1216,0,2357
2004,3,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",93,15,6.71,0.82,4.61,0,2.86,0,0,804,268,35,150,0,351
2004,3,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",449,97,28.01,3.6,28.27,0.67,36.45,5,0,4989,1304,210,971,14,2490
2004,3,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1599,389,85.75,10.11,205.75,0.73,86.66,41,1,19802,5458,541,7406,29,6368
2004,3,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",124,13,6.51,0.22,2.29,0,3.98,1,0,441,177,20,90,0,154
2004,3,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",532,92,35.32,2.83,22.7,1,30.15,3,0,6004,2418,131,929,15,2511
2004,3,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",120,50,9.36,2.29,18.63,0,19.73,0,0,3031,540,177,881,0,1433
2004,3,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",178,18,5.74,0.74,7.03,0,4.49,2,0,657,240,21,186,0,210
2004,3,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",120,23,7.05,1.66,11,0,3.3,0,0,813,294,103,265,0,151
2004,3,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",155,17,4.66,3.47,2.99,0,5.88,1,2,611,163,243,69,0,136
2004,3,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",62,9,4.28,1.22,2.87,0,0.63,0,0,272,151,52,59,0,10
2004,3,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",910,176,51.92,9.97,53.82,0.26,60.03,9,1,8550,2287,604,1642,9,4008
2004,3,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",736,115,34.52,11.48,21.98,0,47.02,12,1,6895,1828,637,881,0,3549
2004,3,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13855,1642,342.6,81.2,773.24,5.63,439.33,140,37,78854,22220,5056,26074,264,25240
2004,3,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",503,94,22.65,4.49,31.55,0,35.32,12,0,5087,1373,237,1049,0,2428
2004,3,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",169,35,17.97,1.9,10.56,0,4.57,0,0,1881,1168,84,360,0,269
2004,3,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",275,56,20.85,3.58,13.86,0,17.71,1,0,2971,1086,180,482,0,1223
2004,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",791,209,35.91,5.15,124.73,0.79,42.42,38,2,12391,2224,481,6260,42,3384
2004,3,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",62,7,2.73,1.61,0.35,0,2.31,1,0,183,64,54,7,0,58
2004,3,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",814,176,46.55,20.86,59.4,1.56,47.64,5,0,8824,2356,1371,2375,61,2661
2004,3,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",66,9,2.66,0.97,2.59,0,2.78,0,1,424,122,39,94,0,169
2004,3,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",283,47,13.09,2.88,27.47,1,2.55,1,0,1978,926,85,813,22,132
2004,3,AA,American Airlines Inc.,HOU,"Houston, TX: William P Hobby",108,13,2.76,0.29,2.61,0,7.35,2,0,740,110,20,100,0,510
2004,3,AA,American Airlines Inc.,HPN,"White Plains, NY: Westchester County",174,60,8.05,2.05,17.97,0,31.93,24,1,4006,551,130,727,0,2598
2004,3,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",62,9,2.95,0.04,3.29,0,2.72,1,0,341,60,6,133,0,142
2004,3,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",378,41,9.19,2.14,25.25,0.89,3.53,2,0,1396,386,99,676,39,196
2004,3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",394,81,13.75,6.12,34.45,0,26.68,5,0,3974,806,198,1159,0,1811
2004,3,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",62,5,0.76,2.08,1,0,1.16,0,0,306,16,178,35,0,77
2004,3,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",333,63,13.45,5.26,10.42,0,33.87,6,0,3627,591,265,384,0,2387
2004,3,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",35,5,1.93,0.65,2.35,0,0.07,0,0,367,289,20,48,0,10
2004,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",93,11,4.39,3.13,2.71,0,0.76,0,0,437,225,86,82,0,44
2004,3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1300,346,70.72,2.25,220.28,3.03,49.72,17,4,15448,5526,149,6855,86,2832
2004,3,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",47,7,1.66,0,3.14,0,2.21,0,0,297,106,0,71,0,120
2004,3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",791,141,40.9,10.4,51.35,0,38.36,0,0,7293,2270,668,2118,0,2237
2004,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2663,372,102.32,27.02,128.05,0,114.61,24,1,21429,7860,1566,4626,0,7377
2004,3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1983,592,92.52,23.96,329.53,1.44,144.55,69,24,34375,5205,2811,17195,54,9110
2004,3,AA,American Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",213,29,12.67,2.21,6.2,0,7.93,4,1,1513,711,108,281,0,413
2004,3,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",31,2,0,0,2,0,0,0,0,41,0,0,41,0,0
2004,3,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",600,120,27.08,9.17,26.86,0,56.89,13,3,6001,1278,511,989,0,3223
2004,3,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",938,177,63.04,13.86,50.59,1.94,47.56,3,1,9776,3424,1870,1637,69,2776
2004,3,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",147,22,6.37,0.69,13.06,0,1.89,4,1,924,396,50,426,0,52
2004,3,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",62,7,4.42,0.06,1.78,0,0.74,1,0,482,232,13,78,0,159
2004,3,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",120,9,5.22,0.69,2.26,0,0.83,1,1,408,181,64,86,0,77
2004,3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3610,491,134.52,26.54,199.77,5.3,124.88,8,7,26209,9237,1829,6615,243,8285
2004,3,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",447,138,28.24,4.76,55.68,0,49.32,19,0,7042,1487,289,1968,0,3298
2004,3,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",550,79,25.57,9.07,24.6,0,19.76,3,1,3503,1192,474,743,0,1094
2004,3,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",12,2,1.26,0,0.37,0,0.37,0,0,44,30,0,7,0,7
2004,3,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",181,15,10.28,0.36,1.02,0,3.34,1,0,769,502,33,22,0,212
2004,3,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",153,30,13.29,1.03,12.4,1,2.28,0,0,1291,657,54,417,33,130
2004,3,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",151,21,8.73,3.17,3.5,0,5.6,1,0,873,313,168,127,0,265
2004,3,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",120,15,7.32,0.03,6.32,0,1.33,1,0,492,251,3,141,0,97
2004,3,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",154,16,4.04,1.73,3.75,0,6.48,1,0,741,231,147,106,0,257
2004,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8594,2986,194.2,47.7,2247.39,4.62,492.09,312,12,212091,22415,3396,146826,209,39245
2004,3,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",89,21,6.33,1.07,7.38,0,6.22,2,0,967,303,90,250,0,324
2004,3,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",341,71,12.65,11.63,23.21,0,23.5,1,0,4180,528,1399,788,0,1465
2004,3,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",212,53,17.28,5.34,16.12,0,14.27,1,0,2683,908,316,537,0,922
2004,3,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",662,144,27.97,4.94,58.63,0,52.46,25,0,7650,1405,199,2467,0,3579
2004,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",554,94,21.53,10.62,34.41,0,27.44,1,0,5121,1343,726,1196,0,1856
2004,3,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",155,19,6.44,1.03,5.51,0,6.02,2,0,675,376,21,104,0,174
2004,3,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",194,36,11.54,2.81,9.07,0,12.59,1,0,1780,487,174,354,0,765
2004,3,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",151,61,9.94,3.4,21.26,0,26.4,2,1,3609,646,179,861,0,1923
2004,3,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",484,105,26.59,5.04,30.75,0,42.63,5,1,5587,1320,201,1148,0,2918
2004,3,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",89,13,1.91,1.69,7.21,0,2.18,2,0,665,82,140,247,0,196
2004,3,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",186,38,8.02,5.14,10.3,0,14.55,0,0,2002,351,283,404,0,964
2004,3,AA,American Airlines Inc.,RST,"Rochester, MN: Rochester International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",186,31,13.94,2.14,8.41,0,6.51,1,0,1238,596,65,274,0,303
2004,3,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",611,114,29.77,11.16,34.14,0,38.92,3,0,6292,1369,751,1672,0,2500
2004,3,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",519,74,21.88,7.56,17.12,0,27.44,4,0,4225,991,513,624,0,2097
2004,3,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",58,8,2.89,0.56,2.41,0,2.15,1,0,278,129,16,66,0,67
2004,3,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",546,110,34.51,7.9,38.77,0,28.82,5,0,5741,1828,466,1476,0,1971
2004,3,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1040,167,43.86,15.76,72.99,0,34.39,12,1,8498,2314,1015,2778,0,2391
2004,3,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",761,110,31.03,8.89,30.99,0,39.09,11,0,7065,2636,509,949,0,2971
2004,3,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1441,234,82.93,19.56,106.48,1,24.03,11,2,11536,4912,1151,3785,48,1640
2004,3,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",248,58,16.48,4.73,13.04,0,23.74,2,0,3166,644,288,542,0,1692
2004,3,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",182,25,8.13,2.21,6.21,0,8.46,1,0,1269,330,109,227,0,603
2004,3,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",526,76,22.93,7.54,28.3,0,17.23,8,1,3323,1177,266,942,0,938
2004,3,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",1658,207,55.64,21.48,43.25,0,86.64,19,1,11801,2983,1476,1466,0,5876
2004,3,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",167,20,9.84,1.71,7.07,0,1.38,0,1,1512,875,142,385,0,110
2004,3,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",31,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,3,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",647,93,35.54,7.96,20.22,0,29.28,1,0,5295,2109,529,785,0,1872
2004,3,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",304,71,15.69,5.29,15.49,0,34.53,4,0,4555,950,412,605,0,2588
2004,3,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",306,56,17.29,7.15,12.57,0,18.98,2,0,3258,787,402,573,0,1496
2004,3,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",154,35,5.18,1.75,6.87,0,21.2,8,0,2574,207,177,380,0,1810
2004,4,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",266,41,8.45,3.15,12.84,0,16.55,0,0,1894,268,238,517,0,871
2004,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",691,137,25.32,5.25,78.57,0,27.86,6,0,6072,1347,270,2836,0,1619
2004,4,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",778,121,37.77,8.68,35.59,0,38.96,0,0,5967,2238,496,1408,0,1825
2004,4,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",351,62,14.18,2.73,24.26,0,20.83,0,0,2730,768,139,775,0,1048
2004,4,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",90,9,2.39,0.22,1.93,0,4.46,0,0,396,85,11,87,0,213
2004,4,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",434,62,15.15,5.22,13.37,0,28.26,1,0,3505,914,308,523,0,1760
2004,4,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1559,265,73.98,8.44,111.76,0.49,70.33,11,0,14276,4994,622,3798,63,4799
2004,4,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",120,20,7.59,2.48,5.45,0,4.48,0,0,796,236,135,225,0,200
2004,4,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",499,67,22.66,6.78,19.38,0,18.18,0,0,2642,974,295,569,0,804
2004,4,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",116,29,2.44,1.74,13.23,0,11.6,0,0,1512,261,152,454,0,645
2004,4,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",172,19,8.33,3.04,2.84,0,4.79,0,0,968,534,122,125,0,187
2004,4,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",116,17,5.46,0.83,6.97,0,3.73,0,0,549,208,34,170,0,137
2004,4,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",150,19,5.18,3.07,6.98,0,3.77,2,1,699,143,148,280,0,128
2004,4,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",60,8,2.27,2.11,1.74,0,1.88,0,0,389,107,132,66,0,84
2004,4,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",882,134,34.1,9.38,36.49,0,54.04,5,1,6152,1789,499,1138,0,2726
2004,4,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",711,100,27.07,8.16,24.54,0,40.24,13,0,4757,1417,438,801,0,2101
2004,4,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13257,1542,281.74,142.58,714.28,4.84,398.56,76,14,74342,21861,7455,22768,320,21938
2004,4,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",500,67,15.65,4.98,18.16,0,28.21,3,0,2954,762,180,637,0,1375
2004,4,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",21,2,0,1.95,0.05,0,0,0,2,1246,0,1216,30,0,0
2004,4,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",266,49,12.4,5.51,18.1,0,12.98,0,0,2099,558,243,583,0,715
2004,4,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",733,194,42.56,4.14,112.81,0,34.48,12,0,11561,2995,428,6039,0,2099
2004,4,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",60,9,4,2.24,1.66,0,1.1,0,0,530,200,163,100,0,67
2004,4,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",785,148,45.8,3.32,63.26,0.18,35.44,0,2,7296,2416,191,2293,6,2390
2004,4,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,4,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",274,52,18.61,1.52,25.91,1.53,4.43,0,1,1958,1092,33,574,60,199
2004,4,AA,American Airlines Inc.,HOU,"Houston, TX: William P Hobby",104,14,2.29,0,7.85,0,3.86,0,0,561,91,0,306,0,164
2004,4,AA,American Airlines Inc.,HPN,"White Plains, NY: Westchester County",171,52,8.2,4.18,16.62,0,23,3,0,2510,410,97,704,0,1299
2004,4,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",60,5,2,0.39,0.33,0,2.28,0,0,151,40,17,7,0,87
2004,4,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",352,41,8.48,4.94,22.4,0,5.18,1,0,1570,283,233,857,0,197
2004,4,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",382,95,26.54,3.07,50.69,0,14.7,0,0,4145,1301,197,1844,0,803
2004,4,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60,5,1,1.91,0.47,0,1.62,0,0,439,16,206,83,0,134
2004,4,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",322,52,18.85,2.4,8.18,0,22.58,4,0,3000,1126,161,345,0,1368
2004,4,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",90,6,0.6,1.72,2.04,0,1.64,0,0,278,9,83,114,0,72
2004,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1281,263,79.61,2.03,137.91,1.04,42.42,3,8,14445,6521,85,4895,100,2844
2004,4,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",60,15,3.71,0,10.29,1,0,0,0,591,304,0,242,45,0
2004,4,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",773,131,35.57,10.12,55.49,0,29.83,1,0,6932,1546,707,2759,0,1920
2004,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2596,375,86.13,20.43,179.38,0,89.06,10,5,15778,3993,1051,5751,0,4983
2004,4,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1935,499,67.26,22.98,295.6,0,113.17,20,3,28852,4545,1419,16835,0,6053
2004,4,AA,American Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",206,35,15.88,3.83,12.32,0,2.97,1,0,1753,861,206,552,0,134
2004,4,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",45,9,4.32,0,0.56,0,4.12,0,0,328,177,0,19,0,132
2004,4,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",577,94,22.02,4.45,27.01,0,40.53,9,1,4336,1187,243,874,0,2032
2004,4,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",913,151,51.21,12.88,45.88,0,41.03,1,0,7870,3019,795,1813,0,2243
2004,4,AA,American Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",142,17,1.61,2.07,11.02,0,2.29,2,0,598,76,216,226,0,80
2004,4,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",60,3,0,1.08,0,0,1.92,0,0,124,0,43,0,0,81
2004,4,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",116,16,3.69,1.79,5.5,0,5.02,0,0,938,224,192,254,0,268
2004,4,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3488,492,120.5,15.45,254.79,0,101.26,9,11,26047,9051,770,9685,0,6541
2004,4,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",430,103,28.19,2.83,33.33,0,38.65,12,1,5162,1470,99,1651,0,1942
2004,4,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",532,78,22.29,4.87,29.93,0,20.91,0,2,3457,1121,271,938,0,1127
2004,4,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,4,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",170,24,3.96,2.01,13.15,0,4.88,0,0,992,192,87,444,0,269
2004,4,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",150,19,5.63,0,11.84,0,1.53,0,1,702,352,0,285,0,65
2004,4,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",146,15,5.97,1.97,4.42,0,2.64,2,1,693,267,132,166,0,128
2004,4,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",116,8,2.13,1.3,0.74,0,3.83,0,0,376,107,47,28,0,194
2004,4,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",149,16,3.53,2.53,5.61,0,4.32,0,0,881,227,154,262,0,238
2004,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8294,2022,167.51,23.93,1532.21,1,297.35,82,6,108788,11791,2146,77410,104,17337
2004,4,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",86,20,6.73,1.38,7.83,0,4.05,0,0,786,277,60,228,0,221
2004,4,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",301,49,13.51,1.53,24.28,0,9.67,1,0,2277,917,68,880,0,412
2004,4,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",210,36,10.32,5.9,8.21,0,11.57,0,0,1667,426,288,375,0,578
2004,4,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",647,131,28.69,2.24,66.47,0,33.6,7,0,6481,1707,105,2835,0,1834
